,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
671,"Praying extra hard for Hubs today, because I don't know what else to do. He's beyond trying to put my worry in God's hands.",Praying for my husband I know that God will watch over him.,"['neutralizing', 'optimism']","Praying extra hard for Hubs today, because I don't know what else to do. He's beyond trying to put my worry in God's hands. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Praying for my husband I know that God will watch over him."
672,"Running on little sleep, time to finish my project and start studying like there's no tomorrow! Can't wait till Wednesday! dead","I'm tired now but once I get my work done, I will be able to relax!","['growth', 'neutralizing']","Running on little sleep, time to finish my project and start studying like there's no tomorrow! Can't wait till Wednesday! dead Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] I'm tired now but once I get my work done, I will be able to relax!"
673,Freaking out!! Too much going on at once!! My head is going to explode!! Ahhhhh!! stressed,I have a lots of thought but it will all go away soon.,['impermanence'],Freaking out!! Too much going on at once!! My head is going to explode!! Ahhhhh!! stressed Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I have a lots of thought but it will all go away soon.
674,i have rearranged my room 4 times in the last 28 hours to be exact and im not doing well. kinda going mad.,I have rearranged my room 4 times I think I have to do shopping.,"['self_affirmation', 'thankfulness']","i have rearranged my room 4 times in the last 28 hours to be exact and im not doing well. kinda going mad. Strategy: ['self_affirmation', 'thankfulness']","['self_affirmation', 'thankfulness'] ","['self_affirmation', 'thankfulness'] I have rearranged my room 4 times I think I have to do shopping."
675,"So much work, so little time :( 2 tests tomorrow and an big assignment due..and I didn't get home until 7:30 and haven't eaten yet","Lots to do tonight so that tomorrow is sorted (2 tests tomorrow and a big assignment due). It's 7:30 now, if I prioritise and work efficiently I should be ok.","['growth', 'optimism']","So much work, so little time :( 2 tests tomorrow and an big assignment due..and I didn't get home until 7:30 and haven't eaten yet Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Lots to do tonight so that tomorrow is sorted (2 tests tomorrow and a big assignment due). It's 7:30 now, if I prioritise and work efficiently I should be ok."
676,Eyes are falling out of my head I am that tired  faith decided today of where we are moving to,My eyes are falling out because I'm tired but my faith keeps me moving on!,"['growth', 'optimism']","Eyes are falling out of my head I am that tired  faith decided today of where we are moving to Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] My eyes are falling out because I'm tired but my faith keeps me moving on!"
677,I am In the gym 5 days a week. I eat clean 5 days a week. Yet I don't see the results I want. I don't know what I am doing wrong.,"I am In the gym 5 days a week. I eat clean 5 days a week. Though I don’t see the results now, I am sure I can make itin a month.","['neutralizing', 'optimism']","I am In the gym 5 days a week. I eat clean 5 days a week. Yet I don't see the results I want. I don't know what I am doing wrong. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I am In the gym 5 days a week. I eat clean 5 days a week. Though I don’t see the results now, I am sure I can make itin a month."
678,I seriously need to get this book read tonight so I can do Ochem in the morning ughhh,I need to get this book read tonight! I have organic chemistry homework due in the morning.,['neutralizing'],I seriously need to get this book read tonight so I can do Ochem in the morning ughhh Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I need to get this book read tonight! I have organic chemistry homework due in the morning.
679,Getting Ready For College Is Kinda Stressful !  Especially When You're The 1st In Your Family To Go ! help lost,"I'm the first in my family to get to go to college, so I'm taking advantage by getting ready and asking for some help on what I should do.",['growth'],Getting Ready For College Is Kinda Stressful !  Especially When You're The 1st In Your Family To Go ! help lost Strategy: ['growth'],['growth'] ,"['growth'] I'm the first in my family to get to go to college, so I'm taking advantage by getting ready and asking for some help on what I should do."
680,"Ugh once I get through this last test tomorrow I can just chill, look forward to seeing Ethan and then coming home in a few weeks","I know I'll pass the last test tomorrow, so I can relax, go see Ethan and come home in a few weeks!!",['optimism'],"Ugh once I get through this last test tomorrow I can just chill, look forward to seeing Ethan and then coming home in a few weeks Strategy: ['optimism']",['optimism'] ,"['optimism'] I know I'll pass the last test tomorrow, so I can relax, go see Ethan and come home in a few weeks!!"
681,Just because the problem is fixed doesn't mean I have to be happy with the solution.,"Even if I don't like the solution, at least the problem has been fixed.","['impermanence', 'neutralizing']","Just because the problem is fixed doesn't mean I have to be happy with the solution. Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] Even if I don't like the solution, at least the problem has been fixed."
682,Have a really bad headcold and swollen glands starting exam time and i do don't need this,I hope in a few days I am done with my tests and also in a better state of health.,['optimism'],Have a really bad headcold and swollen glands starting exam time and i do don't need this Strategy: ['optimism'],['optimism'] ,['optimism'] I hope in a few days I am done with my tests and also in a better state of health.
683,Hate when an advertisement for a Univetsity comes up on t.v and your parents start asking you what you wanna do after Grade.12,"When college ads appear on TV, your parents always ask: what do you want to do after grade 12?",['neutralizing'],Hate when an advertisement for a Univetsity comes up on t.v and your parents start asking you what you wanna do after Grade.12 Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] When college ads appear on TV, your parents always ask: what do you want to do after grade 12?"
684,Phones is dead from talking on the phone with lea and talk to westly natalie and ashley on fb,"Once I recharge my phone, we can talk for a long time.",['impermanence'],Phones is dead from talking on the phone with lea and talk to westly natalie and ashley on fb Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] Once I recharge my phone, we can talk for a long time."
685,Took too much melatonin. If I don't wake up tomorrow y'all know wtf happened. mistake,"I took too much melatonin going to contact my doctor I'm sure it will be okay, glad I can get help if needed.","['optimism', 'thankfulness']","Took too much melatonin. If I don't wake up tomorrow y'all know wtf happened. mistake Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I took too much melatonin going to contact my doctor I'm sure it will be okay, glad I can get help if needed."
