,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
778,Today is the kind of day where you walk in the house door and immediately make a drink.,After having the drink at home will make the today feel lighter.,['optimism'],Today is the kind of day where you walk in the house door and immediately make a drink. Strategy: ['optimism'],['optimism'] ,['optimism'] After having the drink at home will make the today feel lighter.
779,It was a really weird strange meeting. It was worthless. And stupid. I hated it. I feel bogged down. thingscathysays,"The meeting could have been better, because I don't feel good. But, I'll feel better soon.","['neutralizing', 'optimism']","It was a really weird strange meeting. It was worthless. And stupid. I hated it. I feel bogged down. thingscathysays Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] The meeting could have been better, because I don't feel good. But, I'll feel better soon."
780,why am i still awake?? ohh yeah cause i take 10 hours to pack for a week long trip overpackerprobs,"Even though I have to stay up late packing, I'm just thankful that I get to take this trip.","['optimism', 'thankfulness']","why am i still awake?? ohh yeah cause i take 10 hours to pack for a week long trip overpackerprobs Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Even though I have to stay up late packing, I'm just thankful that I get to take this trip."
781,"Sometimes, face your problems head on. Other times, avoid them like the plague until they sort their lives out stressed x",Deciding when to face my problems or relax x,['neutralizing'],"Sometimes, face your problems head on. Other times, avoid them like the plague until they sort their lives out stressed x Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] Deciding when to face my problems or relax x
782,"I hate this weather . All I wanted to do was go out, play a game of netball and have an hour of not doing any work . But no .","Couldn't play netball or work-out today due to bad weather, I'll try to get some fun and work-out time tomorrow.",['impermanence'],"I hate this weather . All I wanted to do was go out, play a game of netball and have an hour of not doing any work . But no . Strategy: ['impermanence']",['impermanence'] ,"['impermanence'] Couldn't play netball or work-out today due to bad weather, I'll try to get some fun and work-out time tomorrow."
783,I'd do just about anything to be laying in this sunshine with a twisted tea right about now.,I'm really looking forward to laying in the sunshine with a Twisted Tea.,['optimism'],I'd do just about anything to be laying in this sunshine with a twisted tea right about now. Strategy: ['optimism'],['optimism'] ,['optimism'] I'm really looking forward to laying in the sunshine with a Twisted Tea.
784,Definitely been a morning to forget. Who knew planning a funeral could be so difficult and draining?,"This has been a tough morning, as planning tnis funeral has worn me out but this has been an experience for me.",['optimism'],Definitely been a morning to forget. Who knew planning a funeral could be so difficult and draining? Strategy: ['optimism'],['optimism'] ,"['optimism'] This has been a tough morning, as planning tnis funeral has worn me out but this has been an experience for me."
785,my aunty isnt going tomorrow ffs :(! so gotta try sort plans out to bring my cousin,"My aunt isn't going tomorrow, so I am making a plan to bring my cousin over, I really miss him","['neutralizing', 'self_affirmation']","my aunty isnt going tomorrow ffs :(! so gotta try sort plans out to bring my cousin Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] My aunt isn't going tomorrow, so I am making a plan to bring my cousin over, I really miss him"
786,I can't wait for this semester to be over so I never have to take another math class.,"Even thought I don't like math, I see it as an opportunity to improve my mental quickness!","['growth', 'optimism']","I can't wait for this semester to be over so I never have to take another math class. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Even thought I don't like math, I see it as an opportunity to improve my mental quickness!"
787,Monk came over and I tried to introduce myself but I forgot my name tired,"I actually managed to forget my own name, still I'm brave meeting Monk when I'm so tired and not just going to sleep.","['neutralizing', 'self_affirmation']","Monk came over and I tried to introduce myself but I forgot my name tired Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] I actually managed to forget my own name, still I'm brave meeting Monk when I'm so tired and not just going to sleep."
788,Are you as out as we are? A steamy cup of Mint Moringa Leaf Tea will cure what ails ya! At least for several minutes,It is always good to start the day with a steamy cup of Mint Moringa Leaf Tea.,"['impermanence', 'optimism']","Are you as out as we are? A steamy cup of Mint Moringa Leaf Tea will cure what ails ya! At least for several minutes Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] It is always good to start the day with a steamy cup of Mint Moringa Leaf Tea."
789,so my mom basically put it all on me to decide if we were moving back or not,so my mom basically put it all on me to decide if we were moving back or not. I'm glad she trusts me so much.,['thankfulness'],so my mom basically put it all on me to decide if we were moving back or not Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] so my mom basically put it all on me to decide if we were moving back or not. I'm glad she trusts me so much.
790,"Worst day. 12 hours of school every Monday all summer, very bad idea! caseofthemondays studentlife",Have school in the summer but it's going to be great for my grades.,"['growth', 'optimism']","Worst day. 12 hours of school every Monday all summer, very bad idea! caseofthemondays studentlife Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Have school in the summer but it's going to be great for my grades."
791,Your information but you ask people if you can tell them. The heck why call it yours. Sorry for ranting,Some clarification is needed regarding what is considered your information.,['neutralizing'],Your information but you ask people if you can tell them. The heck why call it yours. Sorry for ranting Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Some clarification is needed regarding what is considered your information.
792,I neva knew shopping got you this tired and i aint even done half of it,"I am so tired from shopping, but it was a lot of fun.",['optimism'],I neva knew shopping got you this tired and i aint even done half of it Strategy: ['optimism'],['optimism'] ,"['optimism'] I am so tired from shopping, but it was a lot of fun."
793,So stressed about how much work I need to do that I can't start working or think about working :/ problem,"So stressed about how much work I need to do, on other the hand I'm thankful for having a job in these difficult times.","['impermanence', 'optimism', 'thankfulness']","So stressed about how much work I need to do that I can't start working or think about working :/ problem Strategy: ['impermanence', 'optimism', 'thankfulness']","['impermanence', 'optimism', 'thankfulness'] ","['impermanence', 'optimism', 'thankfulness'] So stressed about how much work I need to do, on other the hand I'm thankful for having a job in these difficult times."
