,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
6305,My husband filled out my PIP Renewal form and I've had that horrible sick to my stomach feeling ever since. disabled notmyfault wanttothowup notsleeping,Try to relax.  I'm sure it isn't as bad as you are thinking and everything will work out for the best.,['optimism'],My husband filled out my PIP Renewal form and I've had that horrible sick to my stomach feeling ever since. disabled notmyfault wanttothowup notsleeping Strategy: ['optimism'],['optimism'] ,['optimism'] Try to relax.  I'm sure it isn't as bad as you are thinking and everything will work out for the best.
6306,Oh gosh fuck me. Im so stressed cause Im still not through the security check while I was supposed to be through at 8:50am lateforplane planeislateaswell,"I was stressed because I'm late, and still not through the security check, while I was supposed to be through at 8:50am. Fortunately, the plane is late too, so it's okay.",['impermanence'],Oh gosh fuck me. Im so stressed cause Im still not through the security check while I was supposed to be through at 8:50am lateforplane planeislateaswell Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] I was stressed because I'm late, and still not through the security check, while I was supposed to be through at 8:50am. Fortunately, the plane is late too, so it's okay."
6307,"im so mad at you, but im so upset without you, but no matter what that sluts gunna come first Idontgetit ugh confused badnight",I needed to get on with my life without him no matter how difficult it is,['impermanence'],"im so mad at you, but im so upset without you, but no matter what that sluts gunna come first Idontgetit ugh confused badnight Strategy: ['impermanence']",['impermanence'] ,['impermanence'] I needed to get on with my life without him no matter how difficult it is
6308,"Can a 21 year old get a stress ulcer. and if so, is it super bad?",I need to see my doctor and consult a professional about possible health issues.,['growth'],"Can a 21 year old get a stress ulcer. and if so, is it super bad? Strategy: ['growth']",['growth'] ,['growth'] I need to see my doctor and consult a professional about possible health issues.
6309,"I've seen you go through things, Make poor decisions, And lie in a hospital bed. Sorry for caring. doesntmatter","You may not appreciate what I do for you, but I feel good knowing that I'm at least helping.","['growth', 'optimism', 'thankfulness']","I've seen you go through things, Make poor decisions, And lie in a hospital bed. Sorry for caring. doesntmatter Strategy: ['growth', 'optimism', 'thankfulness']","['growth', 'optimism', 'thankfulness'] ","['growth', 'optimism', 'thankfulness'] You may not appreciate what I do for you, but I feel good knowing that I'm at least helping."
6310,What I wouldn't do to be back in bed with 37282 blankets and a hot chocolate,I cannot wait to be in bed with a hot chocolate tonight.,['impermanence'],What I wouldn't do to be back in bed with 37282 blankets and a hot chocolate Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I cannot wait to be in bed with a hot chocolate tonight.
6311,i have 8 papers due by next week i have half of one done. seniorstatues,I have 8 papers due by next week and I have half of one done. I hope to finish it on time.,"['neutralizing', 'optimism']","i have 8 papers due by next week i have half of one done. seniorstatues Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have 8 papers due by next week and I have half of one done. I hope to finish it on time."
6312,"It's weird how when I'm stressed out to the MAX I either cry,clean and break out in hives weirdo","When I'm stressed out, I either cry, clean and break out in hives. But that's how things are, and I'm used to it.","['impermanence', 'neutralizing']","It's weird how when I'm stressed out to the MAX I either cry,clean and break out in hives weirdo Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] When I'm stressed out, I either cry, clean and break out in hives. But that's how things are, and I'm used to it."
6313,"Hate having to prepare for a party, still need to get my outfit and its tomorrow ahhhh","I don't like having to prepare for a party, still need to get my outfit and its tomorrow. But I'm looking forward to it.","['impermanence', 'neutralizing', 'optimism']","Hate having to prepare for a party, still need to get my outfit and its tomorrow ahhhh Strategy: ['impermanence', 'neutralizing', 'optimism']","['impermanence', 'neutralizing', 'optimism'] ","['impermanence', 'neutralizing', 'optimism'] I don't like having to prepare for a party, still need to get my outfit and its tomorrow. But I'm looking forward to it."
6314,When my bro tells my 4 year old cousin he ate chicken pizza LOOLL PricelessFace Stressed CoveringHisFace hahahahahahahaha,Kids usually eat stuff without thinking if others want to eat too so it's normal.,['impermanence'],When my bro tells my 4 year old cousin he ate chicken pizza LOOLL PricelessFace Stressed CoveringHisFace hahahahahahahaha Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Kids usually eat stuff without thinking if others want to eat too so it's normal.
6315,When does this nesting crap come into play?! I could use any kind of energy at this point. exhausted drained,"I'm so tired, but I'm going to continue to work on building relationships with those I love.","['growth', 'optimism']","When does this nesting crap come into play?! I could use any kind of energy at this point. exhausted drained Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I'm so tired, but I'm going to continue to work on building relationships with those I love."
6316,"I want to spend time with my boyfriend for once, not him and all his friends. Just him. Is that too much to ask?",I want to spend time with just my boyfriend.,['impermanence'],"I want to spend time with my boyfriend for once, not him and all his friends. Just him. Is that too much to ask? Strategy: ['impermanence']",['impermanence'] ,['impermanence'] I want to spend time with just my boyfriend.
6317,It takes me so long to go to sleep b/c I think about everything goin on.,I'll forget my worries and start sleeping like a baby instead.,['growth'],It takes me so long to go to sleep b/c I think about everything goin on. Strategy: ['growth'],['growth'] ,['growth'] I'll forget my worries and start sleeping like a baby instead.
6318,Kevin Bacon really pisses me off on The Following. Why the hell do u continuously run of I have a bad heart and can't keep up.,Kevin Bacon in the Following should come up with a better way to run off especially with his bad heart.,['optimism'],Kevin Bacon really pisses me off on The Following. Why the hell do u continuously run of I have a bad heart and can't keep up. Strategy: ['optimism'],['optimism'] ,['optimism'] Kevin Bacon in the Following should come up with a better way to run off especially with his bad heart.
6319,"Can someone pls help me my cousin is missing but her phone is on, is it possible to pinpoint the location, if so how","As long as someone helps me locate my cousin, I know she’ll be fine","['impermanence', 'neutralizing']","Can someone pls help me my cousin is missing but her phone is on, is it possible to pinpoint the location, if so how Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] As long as someone helps me locate my cousin, I know she’ll be fine"
